#step up uk temperature
18290 -7.421846285257344e-18 7.39993151055405e-24 0.01117139418863836
18300 -7.421848408859037e-18 8.574599384653496e-24 0.012944745447846462
18310 -7.421850723542287e-18 9.873065214002376e-24 0.01490498975543837
18320 -7.421853458113715e-18 1.1962208897400214e-23 0.018058890243659746
18330 -7.421856688389761e-18 1.4713546036912226e-23 0.02221247892045928
18340 -7.421860226195332e-18 1.6708045136953702e-23 0.025223498093227208
18350 -7.421863775223338e-18 1.869260164184687e-23 0.028219507309551434
18360 -7.421867032836657e-18 2.1601466414402904e-23 0.03261090944203337
18370 -7.421870072631365e-18 1.5804624158569565e-23 0.02385963792054584
18380 -7.421872351113047e-18 1.1127040538914953e-23 0.01679806844642958
18390 -7.421874264619098e-18 8.523347818739451e-24 0.012867372914763664
18400 -7.4218761992033e-18 6.86070006253406e-24 0.010357337050927024
18410 -7.421878076092414e-18 8.601670306769107e-24 0.012985613385822927
18420 -7.421879698423746e-18 7.490077215444732e-24 0.011307483718968498
18430 -7.42188111147719e-18 4.484161226579171e-24 0.006769567069111067
18440 -7.421882501628162e-18 5.7407648390698355e-24 0.008666613585552287
18450 -7.421883874119212e-18 4.686078036519613e-24 0.0070743931710742945
18460 -7.421885301980276e-18 5.235722420806627e-24 0.007904170321266044
18470 -7.421886796424164e-18 6.175686164916235e-24 0.009323197712735862
18480 -7.421888361293577e-18 7.174836339397661e-24 0.010831576599332218
18490 -7.421890031588495e-18 8.298572970068534e-24 0.01252803890408897
18500 -7.42189179276861e-18 9.721646642353519e-24 0.014676398916596497
18510 -7.421893570997392e-18 1.148824759292669e-23 0.01734336895067435
18520 -7.421895263974378e-18 1.1672656242713347e-23 0.01762176365143923
18530 -7.421896707493867e-18 9.321661245483487e-24 0.014072556228084974
18540 -7.421897928214582e-18 4.925554742602909e-24 0.007435922014799078
18550 -7.421899131888818e-18 4.372681917734124e-24 0.0066012710110720475
18560 -7.421900204770434e-18 4.316708175792844e-24 0.006516769589059245
18570 -7.421901105191275e-18 3.676131173434319e-24 0.005549714935740216
18580 -7.421901822203045e-18 3.3146353143265205e-24 0.005003978433463951
18590 -7.421902434961734e-18 1.9430329266621408e-24 0.002933322654985116
18600 -7.421903073216942e-18 2.3330726924594742e-24 0.0035221508038337473
18610 -7.421903800267106e-18 2.6881576291257633e-24 0.004058208981168121
18620 -7.42190464191386e-18 3.529794289140664e-24 0.005328795726359698
18630 -7.421905584649471e-18 4.3283009576560556e-24 0.006534270769408297
18640 -7.421906595549689e-18 5.2824432884371094e-24 0.007974703032060854
18650 -7.421907633089402e-18 5.603690067192412e-24 0.00845967703380497
18660 -7.421908664012661e-18 6.405193497237572e-24 0.0096696761733659
18670 -7.421909664887494e-18 7.08597244135683e-24 0.010697422163884104
18680 -7.421910617156526e-18 5.513221524138223e-24 0.008323100127020264
18690 -7.42191128773924e-18 3.910986516043371e-24 0.005904267083398809
18700 -7.421911888300477e-18 2.8604964112985738e-24 0.004318382263433837
18710 -7.421912493815121e-18 2.3460586738416393e-24 0.0035417552443261463
18720 -7.421913013233664e-18 2.272843383825815e-24 0.003431224915195977
18730 -7.421913428407473e-18 2.3108151525018826e-24 0.0034885494452021174
18740 -7.402896581941613e-18 1.373137680594725e-23 0.02072973551622471
18750 -7.402965902941931e-18 8.303754098328017e-23 0.12535860655688433
18760 -7.403073815789647e-18 1.9087914347831092e-22 0.288162958149624
18770 -7.40318715597732e-18 3.04200118613687e-22 0.4592393095013391
18780 -7.40216966205624e-18 3.9205908058734507e-22 0.591876631321475
18790 -7.402226555899826e-18 3.0154261039542706e-22 0.4552273707660433
18800 -7.402267261433439e-18 1.772002563277203e-22 0.2675124642628628
18810 -7.402305968413345e-18 1.883917338489985e-22 0.284407810762377
18820 -7.402346178891017e-18 1.068349453531431e-22 0.1612846397239479
18830 -7.402385746987536e-18 1.434509411190924e-22 0.21656241110974095
18840 -7.402422846778766e-18 1.8015790004015843e-22 0.271977506099273
18850 -7.402459556150889e-18 1.4429606231243794e-22 0.2178382583219172
18860 -7.402494877859432e-18 1.7961816081496979e-22 0.27116268238974905
18870 -7.402528249266732e-18 1.5467216868983732e-22 0.23350267012354667
18880 -7.402561591502266e-18 1.2809862850108879e-22 0.19338561065985627
18890 -7.402593854736955e-18 1.5413558772368832e-22 0.23269261431716232
18900 -7.40262406437207e-18 1.4531976197340004e-22 0.21938369863134063
18910 -7.403764268989423e-18 1.487658893352622e-22 0.22458618559067361
18920 -7.403800472173478e-18 1.3044332254922424e-22 0.1969253057808337
18930 -7.4038391703935e-18 1.6895203915514047e-22 0.2550604455844512
18940 -7.40387930733908e-18 2.0908835078605083e-22 0.31565270348135693
18950 -7.403919936770645e-18 2.1382014147762283e-22 0.32279610730317454
18960 -7.403957906816422e-18 2.475674427317474e-22 0.3737431200660438
18970 -7.403992025528976e-18 1.735362710873649e-22 0.2619810855787513
18980 -7.404019779581602e-18 1.7301064527994684e-22 0.2611875683574077
18990 -7.404043460458026e-18 8.626278828544669e-23 0.13022763931981687
19000 -7.402957949610783e-18 1.0135476855577937e-22 0.15301142595981185
19010 -7.402980968213611e-18 8.107312782151552e-23 0.12239300697692561
19020 -7.403003045331861e-18 7.460893252311544e-23 0.11263425803610423
19030 -7.403024010109179e-18 8.357116045029428e-23 0.12616419150104813
19040 -7.403045706609835e-18 8.10687955693186e-23 0.12238646674112108
19050 -7.403067867032444e-18 8.99509337054923e-23 0.13579549170515143
19060 -7.403090860602548e-18 1.1064865223000073e-22 0.1670420474486726
19070 -7.403115035817244e-18 1.06861931499698e-22 0.16132537967949576
19080 -7.403140466608857e-18 1.3229284084715547e-22 0.19971745296973953
19090 -7.40316657280649e-18 1.2699929253215162e-22 0.1917259851028859
19100 -7.4031931700194e-18 1.4049792899399969e-22 0.21210436140398503
19110 -7.403220769452026e-18 1.6610092399253412e-22 0.2507562258341397
19120 -7.403249192497026e-18 1.9178047549970114e-22 0.2895236647036551
19130 -7.402172610937146e-18 2.1914260778057073e-22 0.330831231552794
19140 -7.402205201453149e-18 2.062301206703034e-22 0.3113377425578252
19150 -7.402231850644645e-18 2.2321024565184177e-22 0.33697198920869836
19160 -7.402256962082994e-18 1.702546760641588e-22 0.25702698681183395
19170 -7.40227967709069e-18 6.713033348777444e-23 0.10134410248758219
19180 -7.401190807460261e-18 6.29117461737071e-23 0.09497546221876071
19190 -7.401207606705938e-18 7.098800526522798e-23 0.10716788234484902
19200 -7.401223094139024e-18 4.184173613026184e-23 0.06316687217732767
19210 -7.401237948296242e-18 5.408288862410243e-23 0.08164687292285995
19220 -7.401250484909764e-18 5.063644058466259e-23 0.07644390184882638
19230 -7.40126300304043e-18 4.747949101613871e-23 0.07167797556784226
19240 -7.401277243259798e-18 4.862413530832277e-23 0.07340600137126022
19250 -7.40129328470838e-18 6.46513355621687e-23 0.09760165392839479
19260 -7.401310395783248e-18 7.810820746198038e-23 0.11791697986410082
19270 -7.401328513200023e-18 9.537324609147669e-23 0.14398134977578003
19280 -7.401347700876059e-18 9.949066584347028e-23 0.15019726123712301
19290 -7.401367591182809e-18 1.192478317547155e-22 0.18002390059588694
19300 -7.401387496738896e-18 1.081975325602619e-22 0.1633416856284147
19310 -7.401403338759421e-18 7.342113067328333e-23 0.11084107891498088
19320 -7.401415546439285e-18 6.145061659783137e-23 0.09276965066097731
19330 -7.401425283018152e-18 4.491529023764016e-23 0.06780689951334565
19340 -7.401434278860007e-18 2.6677702169456874e-23 0.0402743088307018
19350 -7.401442779339079e-18 3.199722265234385e-23 0.04830498588820026
19360 -7.401450491393525e-18 2.2041348522842516e-23 0.033274982673373366
19370 -7.40145762352693e-18 2.2632772281825428e-23 0.03416783255106496
19380 -7.401464077269384e-18 2.3212886011246617e-23 0.03504360810876603
19390 -7.401470687334471e-18 2.811121549817846e-23 0.04243842919410999
19400 -7.401478517752138e-18 3.499508575995232e-23 0.05283074541055604
19410 -7.401488235051889e-18 4.1233136967622766e-23 0.06224809324822277
19420 -7.401499581794588e-18 5.134909735981208e-23 0.07751977258425737
19430 -7.401511504456719e-18 6.327136506018806e-23 0.09551836512709551
19440 -7.401523396150736e-18 7.475175875631793e-23 0.11284987734951378
19450 -7.401535228719256e-18 7.979199670258455e-23 0.12045893222008537
19460 -7.401546841462529e-18 6.089776982507083e-23 0.09193503898712385
19470 -7.401556019771242e-18 6.378406660754843e-23 0.0962923710862748
19480 -7.401562312912304e-18 3.209744713558978e-23 0.04845629096556428
19490 -7.401568607654262e-18 2.689469137725586e-23 0.04060188915648529
19500 -7.401574429709421e-18 2.4551470648517756e-23 0.037064418249573905
19510 -7.401579267024705e-18 2.2969195920307302e-23 0.03467571847872479
19520 -7.401583418329946e-18 1.8778083699679032e-23 0.02834855630990192
19530 -7.40158760813292e-18 1.2382779416914317e-23 0.018693809506211228
19540 -7.40159163504058e-18 1.457557859363296e-23 0.022004194736764734
19550 -7.401595354327775e-18 1.6312616741113942e-23 0.024626534935256555
19560 -7.401599458136158e-18 1.9195836828360223e-23 0.028979222265036568
19570 -7.401604508388846e-18 2.3076393153619356e-23 0.03483755005075386
19580 -7.40161042336641e-18 2.889410648995465e-23 0.043620329845946035
19590 -7.401616723921517e-18 3.411325362503949e-23 0.05149947709094126
19600 -7.401622994408021e-18 3.806724819168442e-23 0.0574686717869632
19610 -7.401629080390476e-18 4.014339008929891e-23 0.060602943975390865
19620 -7.401634983822926e-18 3.6814415330731963e-23 0.0555773178302113
19630 -7.40164039418189e-18 3.0843524659640917e-23 0.04656329205863665
19640 -7.401644551187802e-18 2.3025031624150952e-23 0.03476001150988972
19650 -7.401648215955571e-18 1.7549993631796923e-23 0.026494555603558158
19660 -7.401651358638014e-18 1.5522946257453187e-23 0.023434399543256625
19670 -7.40165387545418e-18 6.5561727748565336e-24 0.009897603826776168
19680 -7.402764633723404e-18 8.146233826335257e-24 0.012298058312704193
19690 -7.4027683096913e-18 1.1197697871879383e-23 0.016904737125421773
19700 -7.40277264502735e-18 1.219413282323074e-23 0.018409016943283122
19710 -7.402777318338008e-18 1.3981838670126247e-23 0.021107848233886242
19720 -7.402782082956325e-18 1.874643173295529e-23 0.028300772543712695
19730 -7.402786901279315e-18 2.3564955382747054e-23 0.0355751138024563
19740 -7.40279204461548e-18 2.759433765927551e-23 0.0416581184469739
19750 -7.402797693995436e-18 2.8304274685791596e-23 0.04272988328169021
19760 -7.402803374961341e-18 2.4339772045836897e-23 0.03674482494842527
19770 -7.402808151426078e-18 2.610104148730381e-23 0.039403746206678456
19780 -7.402812380320727e-18 2.4150255993563352e-23 0.036458719797046124
19790 -7.402816730819723e-18 1.9742030499341146e-23 0.029803790005044004
19800 -7.402820682340319e-18 1.6052406056209362e-23 0.02423370479500206
19810 -7.40282400518862e-18 1.5404741477914798e-23 0.02325595029878442
19820 -7.40282689638495e-18 1.4458402303085812e-23 0.021827298162871094
19830 -7.40282986667681e-18 1.136336416489319e-23 0.017154837205454694
19840 -7.402832926393586e-18 8.488727172995633e-24 0.012815107447155243
19850 -7.402835755427378e-18 1.1317614212084492e-23 0.017085770247712097
19860 -7.402838146443219e-18 9.601566708837167e-24 0.014495118823727608
19870 -7.40284047730342e-18 7.373920402905094e-24 0.011132126212115179
19880 -7.402842766087033e-18 9.662652914834142e-24 0.01458733833761193
19890 -7.402844973279762e-18 8.798901875741611e-24 0.013283366358305572
19900 -7.402847335752625e-18 7.469065827410022e-24 0.011275763628336386
19910 -7.40284966207745e-18 9.262667787061306e-24 0.013983496055346175
19920 -7.402851811601604e-18 9.590058540468986e-24 0.014477745381142793
19930 -7.402854033110086e-18 8.663339903788738e-24 0.013078713622869472
19940 -7.402856411426996e-18 1.0700138450519751e-23 0.016153590655977886
19950 -7.40285882183688e-18 9.951061996258436e-24 0.015022738520921553
19960 -7.402861055129624e-18 1.2184417673165045e-23 0.01839435035200037
19970 -7.402863183082562e-18 1.1638410679745691e-23 0.01757006443198323
19980 -7.402865278409833e-18 8.923214914872332e-24 0.013471037009167169
19990 -7.402867387215625e-18 9.407185350954756e-24 0.014201668706151504
20000 -7.402869363784215e-18 6.914232626807074e-24 0.010438153120179762
20010 -7.40287090171161e-18 7.81632155494071e-24 0.011800002347434647
20020 -7.402872288806308e-18 3.770209287776346e-24 0.005691741074541586
20030 -7.402873589029844e-18 4.157853626641978e-24 0.006276952938771102
20040 -7.402874779992659e-18 3.7689315562236855e-24 0.005689812131980202
20050 -7.402876014248024e-18 4.8852880037465205e-24 0.007375132855897525
20060 -7.402877405011094e-18 5.089593015646953e-24 0.007683564335215811
20070 -7.402878978738521e-18 5.731126765213106e-24 0.008652063353280654
20080 -7.402880684567591e-18 6.997175651798259e-24 0.010563369039550512
20090 -7.402882427746984e-18 8.549344487032676e-24 0.012906619092742566
20100 -7.402884208556739e-18 1.0330240907124733e-23 0.015595170451577194
20110 -7.402886155136298e-18 1.2276915952263602e-23 0.0185339914738279
20120 -7.402888391987177e-18 1.3746520300973706e-23 0.020752597072726007
20130 -7.40289076620674e-18 1.2300947429096606e-23 0.01857027087725937
20140 -7.402892693613186e-18 1.3674376179314687e-23 0.02064368384558377
20150 -7.402894105574025e-18 9.430807770760746e-24 0.014237330571800644
20160 -7.404004210023486e-18 5.291637546632969e-24 0.007988583252767164
20170 -7.404006890413497e-18 7.045996254758256e-24 0.010637071640637463
20180 -7.404009774240227e-18 8.931341609843528e-24 0.013483305570415953
20190 -7.404012677172672e-18 1.0546770696429703e-23 0.015922057210793636
20200 -7.404015705966311e-18 1.2990232613820161e-23 0.019610858414583578
20210 -7.404018898159334e-18 1.6182472063307862e-23 0.024430060482046892
20220 -7.404022298592576e-18 1.482030271318387e-23 0.022373645400337965
20230 -7.40402552608035e-18 1.369815421453667e-23 0.020679580637887485
20240 -7.404028276329315e-18 1.5745754439315507e-23 0.023770764552106746
20250 -7.404030822850283e-18 1.7493182433366886e-23 0.02640878990544518
20260 -7.404033796903888e-18 1.9218708091365215e-23 0.029013750137930578
20270 -7.40403747151141e-18 2.1951921124104816e-23 0.03313997754242877
20280 -7.404041551222305e-18 1.9133961833832417e-23 0.028885811947210776
20290 -7.404044827067721e-18 2.037814260850381e-23 0.030764104179504547
20300 -7.404046967035783e-18 1.1255489195667379e-23 0.016991982481381913
20310 -7.404048481867151e-18 3.927661029883543e-24 0.005929439960572981
20320 -7.404050081632253e-18 5.1402440751900505e-24 0.007760030306748265
20330 -7.404051636070844e-18 6.2301133666330846e-24 0.00940536438199439
20340 -7.404053081701283e-18 6.699737058830974e-24 0.010114337347268982
20350 -7.404054550824635e-18 7.708757282840945e-24 0.011637616670955532
20360 -7.40405617486404e-18 7.977731043588367e-24 0.012043676092373742
20370 -7.404057997000031e-18 8.171227612722664e-24 0.012335790478144119
20380 -7.404060018944652e-18 1.0048757867182441e-23 0.015170226248765763
20390 -7.404062208415244e-18 1.2238220152441309e-23 0.018475573901632413
20400 -7.404064545731427e-18 1.4001312101234403e-23 0.02113724652964131
20410 -7.40406697062878e-18 1.5272378784954216e-23 0.02305612739274489
20420 -7.404069406862483e-18 1.7708607298315274e-23 0.0267340086025291
20430 -7.404071851074748e-18 1.9603383942484712e-23 0.02959448058949987
20440 -7.404074281521852e-18 1.8603528100967658e-23 0.028085036384311077
20450 -7.404076395637974e-18 2.0103659381307484e-23 0.030349727326853086
20460 -7.404078256500786e-18 2.020915806050483e-23 0.030508994656559225
20470 -7.404080026824876e-18 8.236766817795237e-24 0.012434732514787496
20480 -7.404081498128567e-18 5.621935125479807e-24 0.008487220901992464
20490 -7.404082646343696e-18 4.471366719899645e-24 0.006750251690669754
20500 -7.404083617075731e-18 4.397886642812558e-24 0.006639321622603499
20510 -7.404084397265082e-18 2.7778902308691116e-24 0.0041936748654424994
20520 -7.40408514107857e-18 2.352053573058407e-24 0.0035508055148828614
20530 -7.404085915993687e-18 2.7972153089328594e-24 0.0042228491982682055
20540 -7.404086702050505e-18 3.559804306268426e-24 0.005374100703907648
20550 -7.404087509784084e-18 4.156860789461528e-24 0.006275454090370664
20560 -7.404088399260526e-18 4.658211638806287e-24 0.007032324333946689
20570 -7.404089417788729e-18 5.2157005203051825e-24 0.007873944022199852
20580 -7.40409054894767e-18 6.2098184808338395e-24 0.00937472596744239
20590 -7.404091745777298e-18 6.925496566073122e-24 0.010455157859409907
20600 -7.404092946283362e-18 7.612321192925597e-24 0.011492030786421494
20610 -7.40520313202055e-18 9.23399337491534e-24 0.013940207389666878
20620 -7.405206480905282e-18 1.2433115385793525e-23 0.018769799797393606
20630 -7.405210430224139e-18 1.6304469923804343e-23 0.024614235996081438
20640 -7.405214686927515e-18 1.9645813767181172e-23 0.029658535276541626
20650 -7.405218958144687e-18 2.322621135190299e-23 0.03506372486700331
20660 -7.405223063097168e-18 2.571716294359513e-23 0.03882421941967864
20670 -7.405226965936124e-18 2.3867296645027508e-23 0.03603154686749322
20680 -7.40523062205351e-18 2.6188213433191425e-23 0.03953534636653295
20690 -7.405234146038544e-18 2.714374728840504e-23 0.040977879360514856
20700 -7.404129679880684e-18 2.1348926881128704e-23 0.0322296601466315
20710 -7.404134301710152e-18 2.597089421856472e-23 0.03920726784203611
20720 -7.404139144295041e-18 2.4414680782140933e-23 0.03685791180878764
20730 -7.404144373790994e-18 2.8239328402049415e-23 0.04263183635575093
20740 -7.404149878172017e-18 3.350154081436709e-23 0.050575997606230515
20750 -7.404155633909463e-18 2.55538312428585e-23 0.038577643784508606
20760 -7.404160864764979e-18 2.037666071527423e-23 0.030761867021851193
20770 -7.404165105228237e-18 1.7712922681167026e-23 0.026740523371327034
20780 -7.404168156339506e-18 1.311627061217223e-23 0.019801133170549864
20790 -7.404170917060514e-18 1.1783956409292062e-23 0.0177897892652356
20800 -7.404173690274515e-18 8.89661893393856e-24 0.01343088607176715
20810 -7.404176468256662e-18 1.0050262594873831e-23 0.015172497878734648
20820 -7.404179057746571e-18 9.210599802636797e-24 0.013904891006396131
20830 -7.404181701626883e-18 1.0805934472917548e-23 0.016313306873365865
20840 -7.404184588091366e-18 1.3584493994363475e-23 0.02050799214124921
20850 -7.404187807371732e-18 1.6623918835344943e-23 0.025096495826305774
20860 -7.404194267401778e-18 2.301351734656281e-23 0.03474262884444869
20870 -7.404203037916696e-18 3.178385034732382e-23 0.04798286586250577
20880 -7.404213727939762e-18 4.247354639032388e-23 0.06412069201437784
20890 -7.40422580333377e-18 5.274403776898949e-23 0.07962566088313631
20900 -7.404238425549007e-18 6.535715636355842e-23 0.09866720465513047
20910 -7.40425115172105e-18 7.808337087315414e-23 0.11787948501381966
20920 -7.404264029627797e-18 9.096146333210734e-23 0.13732104971634562
20930 -7.404277265597967e-18 9.592803584870638e-23 0.14481889469913403
20940 -7.404290380046758e-18 9.993899112018536e-23 0.15087408079738127
20950 -7.404303212337413e-18 1.1138447207600317e-22 0.16815288658816904
20960 -7.404315947293288e-18 1.2214707894365839e-22 0.18440078342943597
20970 -7.403222635181559e-18 1.349800302693972e-22 0.20377420028592574
20980 -7.40323897798092e-18 1.5132241859664873e-22 0.2284456802485639
20990 -7.403255011068931e-18 1.3724615391529806e-22 0.20719528066923015
21000 -7.403266500326126e-18 8.987207754388517e-23 0.1356764455674595
21010 -7.403274827306307e-18 5.216713509929055e-23 0.07875473293975023
21020 -7.40328125439191e-18 2.1323605934170124e-23 0.03219143407936311
21030 -7.40328667378889e-18 2.1449938505054607e-23 0.03238215354023944
21040 -7.403291311605368e-18 2.2965954714844977e-23 0.0346708253545365
21050 -7.403295550036251e-18 1.7959310616171377e-23 0.027112485833592055
21060 -7.40329959025493e-18 1.4593144265124703e-23 0.02203071296063512
21070 -7.403303368897861e-18 1.309663428536007e-23 0.019771488957367255
21080 -7.403307421498074e-18 1.6813027732845034e-23 0.02538198631166219
21090 -7.403311949904601e-18 1.7998506668788153e-23 0.027171658618339603
21100 -7.403316754654742e-18 1.8699207745447278e-23 0.028229480292039973
21110 -7.403321518938154e-18 2.3463482307242247e-23 0.03542192377301064
21120 -7.403326235400756e-18 2.8180233328266376e-23 0.04254262277817992
21130 -7.403331313083603e-18 3.1086917603141157e-23 0.04693073309652952
21140 -7.403337022633728e-18 3.2280400260633123e-23 0.048732488316173196
21150 -7.403342941587101e-18 3.533455335865712e-23 0.05334322668879396
21160 -7.403348689335267e-18 3.7906481413453477e-23 0.05722596831741165
21170 -7.403354099510621e-18 4.20089701885774e-23 0.06341933905280404
21180 -7.403359364688899e-18 2.3636713641640032e-23 0.03568344450730681
21190 -7.403363909004088e-18 2.3347549031183218e-23 0.035246903730650994
21200 -7.403367722076224e-18 1.2386782492652798e-23 0.018699852796879225
21210 -7.403370781769957e-18 1.2029059509618422e-23 0.018159812061622014
21220 -7.403373225325726e-18 9.278161931295503e-24 0.014006886973574129
21230 -7.403375569139602e-18 7.48692576763018e-24 0.011302726098475515
21240 -7.403378026089661e-18 9.409750346369669e-24 0.01420554098183827
21250 -7.403380671913029e-18 9.32426566942172e-24 0.014076488027508636
21260 -7.403383504596135e-18 1.1964391339730863e-23 0.018062184993555046
21270 -7.403386499240478e-18 1.373473564189975e-23 0.020734806222674745
21280 -7.403389807087157e-18 1.700223910416517e-23 0.025667631497833892
21290 -7.403393561905454e-18 1.904339302676467e-23 0.028749083675671302
21300 -7.403397753472933e-18 2.270591874036838e-23 0.034278258967947436
21310 -7.403402318397317e-18 2.5748650377014052e-23 0.038871754796216865
21320 -7.403406957634425e-18 2.926044384301979e-23 0.0441733753668777
21330 -7.403411478672255e-18 3.0931179889629646e-23 0.04669562181405442
21340 -7.40341586191588e-18 3.420593418391336e-23 0.051639393393589014
21350 -7.403420160691086e-18 3.574131057661578e-23 0.05395729253716151
21360 -7.403424557516674e-18 3.896035000028518e-23 0.058816953502845985
21370 -7.403429136589321e-18 4.2462489862560865e-23 0.06410400039637812
21380 -7.403433226503357e-18 3.7182842353630785e-23 0.056133518045940196
21390 -7.403436385067635e-18 3.158736591781459e-23 0.04768624081795681
21400 -7.40343917192762e-18 1.4779771760958544e-23 0.022312457368596834
21410 -7.403441670132692e-18 8.672747208909424e-24 0.013092915472387416
21420 -7.403443871481644e-18 7.480081033883471e-24 0.011292392865162246
21430 -7.4034455922586e-18 8.722848048731392e-24 0.013168550798205603
21440 -7.40344700724804e-18 5.850597979849313e-24 0.00883242448648749
21450 -7.403448573958784e-18 6.98912455883631e-24 0.010551214611769793
21460 -7.403450243215546e-18 6.772251752538737e-24 0.010223810012890605
21470 -7.40345186299914e-18 6.688687355332263e-24 0.010097656031600639
21480 -7.403453495359277e-18 7.902182350578979e-24 0.011929623113796767
21490 -7.403455211020968e-18 7.903045863937413e-24 0.011930926726958656
21500 -7.403457005315105e-18 8.236648300790731e-24 0.012434553594188907
21510 -7.403458833461806e-18 9.265646479238155e-24 0.013987992873246008
21520 -7.403460698790826e-18 8.918863798644955e-24 0.013464468295055789
21530 -7.403462579612007e-18 1.0426649806576237e-23 0.01574071528770567
21540 -7.403464549490106e-18 1.1799556088219646e-23 0.01781333950516251
21550 -7.403466681623535e-18 1.363091707324978e-23 0.020578075291741816
21560 -7.403469012613316e-18 1.5961900114475997e-23 0.024097071428858693
21570 -7.403471534831223e-18 1.7514040909988227e-23 0.026440279151552275
21580 -7.403474124404813e-18 1.9314305156579496e-23 0.029158069378894168
21590 -7.403476754352068e-18 2.1417832289168248e-23 0.032333684011425494
21600 -7.403479431490764e-18 2.3883694159022153e-23 0.03605630156857209
21610 -7.403482109020075e-18 2.4601290876265845e-23 0.037139629946053514
21620 -7.403484576586498e-18 2.4404629815092357e-23 0.036842738247422034
21630 -7.403486783200907e-18 2.347377871956758e-23 0.03543746787374333
21640 -7.403488824890983e-18 2.5515501429350425e-23 0.0385197787278841
21650 -7.403490786253536e-18 2.6834120290105866e-23 0.04051044729786514
21660 -7.403492636856493e-18 7.555532751050007e-24 0.011406299443010276
21670 -7.403493992936546e-18 5.0250188713430924e-24 0.007586079213984138
21680 -7.403495154015479e-18 4.378813970489294e-24 0.006610528337091325
21690 -7.403496149818233e-18 3.4754397076465906e-24 0.005246738689079998
21700 -7.403496940326218e-18 3.879568416205805e-24 0.00585683637712229
21710 -7.403497648762702e-18 2.034932541463621e-24 0.0030720599961709255
21720 -7.403498365322827e-18 2.5550164576781653e-24 0.0038572108358667953
21730 -7.403499041403235e-18 3.068827679197274e-24 0.004632892027773663
21740 -7.40349974316852e-18 2.506413132178378e-24 0.0037838362502692906
21750 -7.403500493533833e-18 2.9219837981987446e-24 0.004411207424816946
21760 -7.403501280781952e-18 3.591958100429782e-24 0.00542264205982757
21770 -7.403502125436028e-18 4.1970421049395614e-24 0.006336114288858033
21780 -7.403503060835723e-18 5.1191784918288665e-24 0.007728228399500101
21790 -7.403504112412337e-18 5.801323018231094e-24 0.008758035957474477
21800 -7.403505252008588e-18 6.828460617728848e-24 0.010308666391498866
21810 -7.403506448428842e-18 7.017653879191613e-24 0.010594284237910043
21820 -7.403507618172029e-18 7.721822910135936e-24 0.0116573413498429
21830 -7.403508729853451e-18 8.07338800703341e-24 0.012188085759410341
21840 -7.403509827872947e-18 7.881209656190325e-24 0.011897961437485395
21850 -7.4035109298408e-18 6.914908848531503e-24 0.010439173986309636
21860 -7.403511903786744e-18 7.306527901819573e-24 0.011030386325210709
21870 -7.403512678420457e-18 5.0026516391551346e-24 0.007552312257178646
21880 -7.403513303219392e-18 1.9344713718296635e-24 0.0029203976023998543
21890 -7.384460431494715e-18 1.9449571961205742e-23 0.0293622765114821
21900 -7.384524754683342e-18 8.375874850557122e-23 0.12644738602894207
21910 -7.384613552079548e-18 1.7253335529789788e-22 0.2604670218869231
21920 -7.384698572696545e-18 2.564610304945238e-22 0.3871694300943898
21930 -7.384756154962242e-18 3.1002961797798773e-22 0.46803988221314574
21940 -7.384780461144889e-18 1.6116830273419272e-22 0.24330963577021847
21950 -7.384793282587225e-18 4.8857924740208007e-23 0.07375894435417876
21960 -7.384806534756102e-18 2.210855198274383e-23 0.03337643717201665
21970 -7.384821646299942e-18 3.625821875023511e-23 0.054737649079461215
21980 -7.384836631602805e-18 4.8082733720455056e-23 0.07258866805624253
21990 -7.384850451677863e-18 5.339347720516527e-23 0.0806060948145611
22000 -7.384864256538454e-18 5.240822156779665e-23 0.07911869198036933
22010 -7.384878179734566e-18 6.633115872631128e-23 0.10013761885010761
22020 -7.384891864447817e-18 7.295212414459659e-23 0.11013303765790548
22030 -7.384905724130185e-18 8.374248055915026e-23 0.12642282693108434
22040 -7.384920794247316e-18 7.831243624759675e-23 0.11822529626750718
22050 -7.38493673544319e-18 8.850850885181114e-23 0.13361791795261344
22060 -7.38495240854678e-18 8.146712422093954e-23 0.12298780830455848
22070 -7.38496627967598e-18 9.031332387866493e-23 0.13634257831924054
22080 -7.384978612924549e-18 6.593384006210387e-23 0.09953780202612299
22090 -7.384991462957957e-18 6.572837110585558e-23 0.09922761338444382
22100 -7.385004307076506e-18 7.837852944189336e-23 0.1183250746405395
22110 -7.385015148140762e-18 5.953765904110515e-23 0.08988173164418048
22120 -7.385024197330985e-18 5.486884119287658e-23 0.08283339552064702
22130 -7.385033766764899e-18 5.756377970112115e-23 0.08690184133623362
22140 -7.38504419034786e-18 6.424390290858952e-23 0.09698656840064843
22150 -7.385055161473265e-18 7.287325148587102e-23 0.11001396661514345
22160 -7.385066555738768e-18 7.822747338781777e-23 0.11809703108064278
22170 -7.385078740483923e-18 9.012277867328148e-23 0.13605491949468823
22180 -7.385092112033379e-18 9.244525763462465e-23 0.1395610773469575
22190 -7.385106716689899e-18 1.0105829691337364e-22 0.15256385403589015
22200 -7.385121884595043e-18 1.1622580538474394e-22 0.1754616627185144
22210 -7.385136515239435e-18 9.234484526253259e-23 0.1394094886209731
22220 -7.386259888228472e-18 9.567666153592737e-23 0.14443940449264397
