step up uk temperature
190 -4.5264329817635035e-17 8.040142417439985e-20 35.96413677509387
191 -4.5261602174030147e-17 7.767547069515453e-20 34.74479812808845
192 -4.5258827560577716e-17 7.490259756554215e-20 33.50447198315537
193 -4.525603389568027e-17 7.211070457007197e-20 32.255638115079606
194 -4.5253249594639863e-17 6.932818818362307e-20 31.010998471829964
195 -4.525050326812665e-17 6.658364017296675e-20 29.78334235684682
196 -4.524782341957847e-17 6.390554512945212e-20 28.5854111332314
197 -4.524523814365756e-17 6.132197905656381e-20 27.429763399786996
198 -4.5242774827876894e-17 5.886031113045457e-20 26.3286415863547
199 -4.524045985953756e-17 5.654691077643082e-20 25.29384092701325
200 -4.523831834017575e-17 5.440686225512312e-20 24.336581792415064
201 -4.523637380977002e-17 5.246368902219084e-20 23.467386393894632
202 -4.523464798307091e-17 5.073909020688211e-20 22.695960908428212
203 -4.523316050046589e-17 4.925269163848499e-20 22.031084110970205
204 -4.5231928695898244e-17 4.802181392593059e-20 21.480503634787343
205 -4.523096738439762e-17 4.706126015461416e-20 21.05084100671594
206 -4.523028867182772e-17 4.638312579620524e-20 20.747506618449293
207 -4.5229901789438164e-17 4.599663342276194e-20 20.574625792969197
208 -4.5229812955770483e-17 4.590799476776603e-20 20.534977083452333
209 -4.523002526836518e-17 4.612030257690623e-20 20.629943897345782
210 -4.523053862755798e-17 4.663345453519786e-20 20.859480468419154
211 -4.523134969443856e-17 4.7444111340609317e-20 21.222093102795363
212 -4.523245188477413e-17 4.854569071581446e-20 21.714837500364315
213 -4.5233835400341126e-17 4.992839880889229e-20 22.333332800542266
214 -4.523548729872842e-17 5.157930003252486e-20 23.071792821848657
215 -4.523739160220282e-17 5.348242593317859e-20 23.92307475987591
216 -4.5239529445719446e-17 5.561892317244243e-20 24.87874538040903
217 -4.524187926361173e-17 5.796724014950983e-20 25.929164497007438
218 -4.5244417013903426e-17 6.050335120583067e-20 27.063585259362437
219 -4.524711643856713e-17 6.320101674089176e-20 28.27027050496142
220 -4.524994935744325e-17 6.603207694397994e-20 29.53662414742348
221 -4.525288599288993e-17 6.896677622381702e-20 30.84933629621445
222 -4.525589532164569e-17 7.197411481013935e-20 32.19454053056868
223 -4.5258945449788495e-17 7.502222342305606e-20 33.55798149179462
224 -4.5262004006159244e-17 7.807875637183252e-20 34.92519071919508
225 -4.526503854912115e-17 8.111129796862808e-20 36.28166844186262
226 -4.5268016981136045e-17 8.40877767378199e-20 37.61306885749683
227 -4.527090796531022e-17 8.697688157966053e-20 38.90538628540907
228 -4.527368133782994e-17 8.974847381819922e-20 40.145139478528904
229 -4.527630851008617e-17 9.23739889355851e-20 41.31955132205452
230 -4.527876285425998e-17 9.482682177365757e-20 42.41672113690176
231 -4.528102006623028e-17 9.708268907217786e-20 43.42578684566911
232 -4.5283058499869584e-17 9.911996341166074e-20 44.33707434767433
233 -4.5284859467088534e-17 1.0091997293552136e-19 45.14223158683188
234 -4.528640749841899e-17 1.0246726163682092e-19 45.83434497979107
235 -4.528769055940907e-17 1.0374980550285385e-19 46.408036098968445
236 -4.5288700218734444e-17 1.0475918040802195e-19 46.859536772240986
237 -4.5289431764565836e-17 1.0549067832233027e-19 47.18674106384428
238 -4.52898842665289e-17 1.0594336914887104e-19 47.38923293472492
239 -4.529006058134633e-17 1.0612010630763655e-19 47.468288740220316
240 -4.5289967301144243e-17 1.0602747503333635e-19 47.42685410329949
241 -4.52896146442681e-17 1.0567568323992565e-19 47.26949509747971
242 -4.5289016289369555e-17 1.0507839571258052e-19 47.00232407970143
243 -4.5288189154441817e-17 1.0425251330727913e-19 46.63290092470886
244 -4.5287153123408066e-17 1.0321789975735479e-19 46.17011082365127
245 -4.5285930723767996e-17 1.0199705959364838e-19 45.62402021544479
246 -4.52845467596947e-17 1.0061477156819464e-19 45.00571281454403
247 -4.528302790582255e-17 9.909768281818847e-20 44.32710807755791
248 -4.528140226776507e-17 9.747386980407077e-20 43.60076480768955
249 -4.527969891612886e-17 9.57723727888429e-20 42.83967292397696
250 -4.527794740146159e-17 9.402271128016627e-20 42.05703671505022
251 -4.527617725811001e-17 9.225438841654943e-20 41.26605314749929
252 -4.5274417505432546e-17 9.049639272745438e-20 40.479688999577014
253 -4.527269615512789e-17 8.877670601768097e-20 39.71046073433573
254 -4.527103973360675e-17 8.712182630240377e-20 38.97022110502942
255 -4.526947282837305e-17 8.555631473523361e-20 38.26995649276866
256 -4.526801766719482e-17 8.41023753139596e-20 37.619598905868486
257 -4.526669373853586e-17 8.27794758062876e-20 37.02785641719789
258 -4.5265517461155404e-17 8.160401780373001e-20 36.50206557690554
259 -4.526450191007567e-17 8.05890630832709e-20 36.048069012019546
260 -4.5263656605182825e-17 7.974412253647855e-20 35.67012101291758
261 -4.526298736763551e-17 7.907501282343189e-20 35.370823413594515
262 -4.526249624797269e-17 7.858378463976826e-20 35.15109350499564
263 -4.52621815284077e-17 7.82687250716205e-20 35.01016508839707
264 -4.526203780025464e-17 7.812443498387805e-20 34.94562309173289
265 -4.526205611583081e-17 7.814198077665187e-20 34.95347145135617
266 -4.5262224212511245e-17 7.830911819257972e-20 35.028233222660454
267 -4.526252680496875e-17 7.861058420695896e-20 35.16308114464079
268 -4.526294594002254e-17 7.902845142920427e-20 35.349996166221274
269 -4.526346140700091e-17 7.954253793397619e-20 35.57995076667391
270 -4.526405119515624e-17 8.013086406855436e-20 35.84311328885058
271 -4.5264691988475565e-17 8.077014659177314e-20 36.12906897109194
272 -4.5265359687247174e-17 8.143631952664296e-20 36.4270529283606
273 -4.526602994503126e-17 8.210507038510616e-20 36.726190009440934
274 -4.526667870921766e-17 8.275237997333674e-20 37.01573625574196
275 -4.526728275320605e-17 8.335505382543814e-20 37.285316615422325
276 -4.526782018836846e-17 8.389123344929992e-20 37.525153627348324
277 -4.526827094439452e-17 8.434087599867634e-20 37.72628198187348
278 -4.526861720732809e-17 8.468619169927385e-20 37.88074418468145
279 -4.526884380558272e-17 8.491202933442599e-20 37.9817629873081
280 -4.5268938535453586e-17 8.500620131088208e-20 38.023886791412636
281 -4.5268892419043386e-17 8.495974124392101e-20 38.00310486845635
282 -4.526869988912311e-17 8.47670885847966e-20 37.91692994489023
283 -4.5268358897154384e-17 8.442619651992462e-20 37.76444646623932
284 -4.526787094247852e-17 8.393856115533759e-20 37.546323651519764
285 -4.526724102251054e-17 8.330917181586617e-20 37.26479326170432
286 -4.526647750556791e-17 8.254638409074322e-20 36.923592812105575
287 -4.5265591929717746e-17 8.166171900196632e-20 36.527875738936444
288 -4.5264598732675504e-17 8.06695933176538e-20 36.0840907665297
289 -4.5263514919297406e-17 7.958698754228346e-20 35.59983339697775
290 -4.52623596745503e-17 7.843305945607966e-20 35.08367304351389
291 -4.526115393098623e-17 7.722871221886632e-20 34.54495984025153
292 -4.5259919900682286e-17 7.599612697684185e-20 33.99361557382441
293 -4.525868058227748e-17 7.475827059703993e-20 33.43991348946141
294 -4.525745925419145e-17 7.353838959260849e-20 32.894251920114726
295 -4.5256278965286346e-17 7.235950148716571e-20 32.36692677006875
296 -4.5255162034171704e-17 7.124389479876258e-20 31.86790785416111
297 -4.5254129568026163e-17 7.021264850929646e-20 31.40662395298643
298 -4.525320101127265e-17 6.928518133472488e-20 30.991761198212952
299 -4.5252393733658286e-17 6.847884034117121e-20 30.631079057600292
300 -4.5251722666330995e-17 6.78085374825735e-20 30.331247755668947
301 -4.525119999334877e-17 6.728644149151824e-20 30.09771045424863
302 -4.525083490477234e-17 6.692173126446217e-20 29.934572939909717
303 -4.5250633416082265e-17 6.672041547670092e-20 29.844522936438057
304 -4.5250598257168387e-17 6.668522167443453e-20 29.828780494916142
305 -4.5250728832606445e-17 6.68155565557638e-20 29.88708022712641
306 -4.52510212533818e-17 6.710753760469178e-20 30.01768545566818
307 -4.525146843869974e-17 6.755409471716367e-20 30.217433672018103
308 -4.52520602850393e-17 6.814513898961874e-20 30.481812036866494
309 -4.525278389824494e-17 6.886779446010909e-20 30.805061039590754
310 -4.5253623883161264e-17 6.970668732847087e-20 31.180303868523378
311 -4.525456268421328e-17 7.064428606031688e-20 31.599698541920237
312 -4.525558096936355e-17 7.166128482042484e-20 32.05460942047989
313 -4.52566580491002e-17 7.273702190030517e-20 32.5357943730118
314 -4.5257772321514256e-17 7.384992421317669e-20 33.033603602244
315 -4.525890173413298e-17 7.49779685329829e-20 33.53818596036093
316 -4.5260024252974376e-17 7.609914995321443e-20 34.03969849401254
317 -4.526111832927416e-17 7.71919480323323e-20 34.5285149545233
318 -4.5262163354518026e-17 7.82357812675808e-20 34.99542908730578
319 -4.5263140094761734e-17 7.921144088655963e-20 35.43184866995868
320 -4.526403109572083e-17 8.010149545198173e-20 35.82997649489252
321 -4.5264821050770216e-17 8.089065842348218e-20 36.18297478237707
322 -4.5265497124762124e-17 8.156611159381554e-20 36.485109855884566
323 -4.526604922745617e-17 8.211777819734718e-20 36.731874305487196
324 -4.526647023132598e-17 8.253854045841948e-20 36.92008429880993
325 -4.5266756129543256e-17 8.282439738836202e-20 37.04795016477099
326 -4.5266906131049133e-17 8.297455973566402e-20 37.11511886547863
327 -4.526692269074381e-17 8.299148012798944e-20 37.122687478971834
328 -4.5266811473990103e-17 8.288081760190363e-20 37.0731873331113
329 -4.5266581255800765e-17 8.265133688168689e-20 36.97053895226645
330 -4.526624375621862e-17 8.231474392818126e-20 36.81997849712885
331 -4.526581341456389e-17 8.188546041822152e-20 36.627956887735515
332 -4.526530710631198e-17 8.138034092077866e-20 36.4020132943186
333 -4.526474380742806e-17 8.081833759318436e-20 36.15062515350884
334 -4.5264144211986936e-17 8.022011821500348e-20 35.88303731213253
335 -4.52635303098067e-17 7.960764429310603e-20 35.60907331056809
336 -4.5262924931671104e-17 7.900371679371314e-20 35.33893218541471
337 -4.526235127040642e-17 7.843149776985058e-20 35.08297449000294
338 -4.5261832386682113e-17 7.791401674007456e-20 34.85150149403943
339 -4.526139070884974e-17 7.747367112134752e-20 34.65453172363013
340 -4.526104753641777e-17 7.71317303114172e-20 34.50157913375255
341 -4.526082255690315e-17 7.690785314149535e-20 34.401437261359526
342 -4.5260733385735494e-17 7.681962836822575e-20 34.361973684123164
343 -4.5260795138656084e-17 7.68821476375663e-20 34.38993900410015
344 -4.526102004564051e-17 7.710761992849147e-20 34.49079438561973
345 -4.526141711473606e-17 7.750503587158467e-20 34.66856140256963
346 -4.526199185344324e-17 7.807988954131022e-20 34.92569759407328
347 -4.52627460542604e-17 7.883396435039788e-20 35.26300069350415
348 -4.526367764991403e-17 7.97651885445144e-20 35.67954399021041
349 -4.526478064249955e-17 8.086756452406459e-20 36.17264471464689
350 -4.526604510938078e-17 8.213117483082701e-20 36.73786671624039
351 -4.5267457287207947e-17 8.354226615732817e-20 37.36905804138851
352 -4.5268999733875063e-17 8.508341119683564e-20 38.05842333012866
353 -4.52706515666634e-17 8.673374658447006e-20 38.79663024891307
354 -4.527238877326725e-17 8.846928361964569e-20 39.572948478997
355 -4.5274184590856064e-17 9.02632869418042e-20 40.37541910082492
356 -4.5276009946910786e-17 9.208671488972946e-20 41.191051569927296
357 -4.527783395421121e-17 9.390871394263362e-20 42.00604488398355
358 -4.527962445117889e-17 9.56971584492854e-20 42.806029007552965
359 -4.528134857773973e-17 9.741922582701196e-20 43.57632216273571
360 -4.5282973376049005e-17 9.904199657876194e-20 44.30219922113166
361 -4.528446640477496e-17 1.0053306785230223e-19 44.96916615329318
362 -4.5285796355269e-17 1.0186116886484036e-19 45.56323531259633
363 -4.528693365774091e-17 1.0299676634754655e-19 46.0711962549412
364 -4.5287851065667424e-17 1.0391264823106311e-19 46.480876825488956
365 -4.52885242069203e-17 1.0458447409352207e-19 46.781389378029196
366 -4.528893209066797e-17 1.0499128142046831e-19 46.963357228694
367 -4.528905755981983e-17 1.0511593747061793e-19 47.01911677876988
368 -4.528888767974575e-17 1.0494552748783089e-19 46.942891164712336
369 -4.5288414055136064e-17 1.0447167112986502e-19 46.73093179900923
370 -4.528763306815e-17 1.0369076027728429e-19 46.38162474382013
371 -4.528654603244183e-17 1.0260411281775607e-19 45.89555949980142
372 -4.5285159259205e-17 1.012180385463242e-19 45.27555848377357
373 -4.5283484032996745e-17 9.954381495394454e-20 44.52666619875852
374 -4.528153649680577e-17 9.759757236617726e-20 43.65609785568852
375 -4.5279337447545306e-17 9.54000896120677e-20 42.673147974623234
376 -4.5276912044864526e-17 9.297650311974606e-20 41.58906026111382
377 -4.5274289437869223e-17 9.035593401949008e-20 40.41686080671411
378 -4.527150231595233e-17 8.757103945594209e-20 39.171157387699985
379 -4.526858639147653e-17 8.46574958378623e-20 37.86790831895791
380 -4.526557982344623e-17 8.165342315554286e-20 36.52416494701326
381 -4.526252259255383e-17 7.85987607428178e-20 35.15779242387627
382 -4.525945583905754e-17 7.553460592379908e-20 33.78717387895826
383 -4.525642117580104e-17 7.250252783724632e-20 32.430903487764496
384 -4.5253459989290845e-17 6.954386934976776e-20 31.107474212635427
385 -4.525061274213626e-17 6.669905033230981e-20 29.834966153296566
386 -4.524791829022699e-17 6.400688566657463e-20 28.630741486211587
387 -4.5245413227847527e-17 6.150393115845544e-20 27.511151886945537
388 -4.524313127344592e-17 5.922387005992127e-20 26.49126411698035
389 -4.5241102708019664e-17 5.719695214166689e-20 25.584609116866563
390 -4.523935387704063e-17 5.544949622649344e-20 24.80295948581743
391 -4.523790676555752e-17 5.4003465805916396e-20 24.15613965195759
392 -4.523677865460005e-17 5.2876125845887134e-20 23.651872359047744
393 -4.5235981865276376e-17 5.207978717525301e-20 23.295664329599663
394 -4.523552359510913e-17 5.162164298294023e-20 23.0907331288872
395 -4.5235405849156667e-17 5.150369997280049e-20 23.037976370012743
396 -4.523562546643331e-17 5.172280468888202e-20 23.135983489390775
397 -4.523617424009627e-17 5.2270763481469305e-20 23.381089408422483
398 -4.52370391278683e-17 5.3134552589265355e-20 23.76746850477069
399 -4.523820254727115e-17 5.429661291808278e-20 24.287266468993906
400 -4.5239642748481533e-17 5.573522235083008e-20 24.930766841487777
401 -4.524133425609181e-17 5.742493687201001e-20 25.68658833065397
402 -4.5243248369711115e-17 5.933709047055483e-20 26.541908423042955
403 -4.5245353712302624e-17 6.144034272806215e-20 27.482708323520374
404 -4.524761681437032e-17 6.370126222722225e-20 28.494033918063273
405 -4.5250002721635705e-17 6.608493344018148e-20 29.560267239301076
406 -4.525247561367092e-17 6.85555745822985e-20 30.66540283695585
407 -4.525499942108035e-17 7.107715403782526e-20 31.79332350949421
408 -4.5257538429218976e-17 7.361399336679891e-20 32.92807003345809
409 -4.526005785710614e-17 7.613134556582085e-20 34.05409982368082
410 -4.526252440109548e-17 7.859593815214631e-20 35.15652985871637
411 -4.526490673395463e-17 8.09764717384044e-20 36.2213596969066
412 -4.526717595127562e-17 8.324406602848655e-20 37.23567097355813
413 -4.5269305958537215e-17 8.537264655561347e-20 38.18780039166822
414 -4.527127379360967e-17 8.733926696224517e-20 39.06748388005241
415 -4.5273059881035774e-17 8.912436314945579e-20 39.86597027619243
416 -4.527464821594683e-17 9.071193716297669e-20 40.57610357978918
